,CT,r,d,h,Multiplet_no,Peak_no,Measurement_time,mean_A_meas,sigma_A_meas,mean_d_A_meas,sigma_d_A_meas,d_A_rel_meas,d_d_A_rel_meas,TOTAL_count_rate_above_1keV,d_TOTAL_count_rate_above_1keV
180,5.0,14.0,60.0,0.5,2,0,600.0,38984.13348931141,698.3065842526642,272.8288834230241,1.6180515363947237,0.007000031862210074,8.956342355253889e-05,1664.6269420759154,14.04049196223788
181,5.0,14.0,60.0,0.5,2,1,600.0,9478.803245025858,377.5159025640323,180.0380069376719,1.6450395012606502,0.019018267668104768,0.0006245998712343004,1664.6269420759154,14.04049196223788
190,5.0,14.0,60.0,0.5,3,0,600.0,895.7649676795795,141.29865302557369,76.03973183708884,2.3131310678555113,0.08675271851942143,0.012200700623588983,1664.6269420759154,14.04049196223788
191,5.0,14.0,60.0,0.5,3,1,600.0,4921.712472046988,316.3861380486786,109.80322796347673,2.6157119558644975,0.02237041259651236,0.0009595536323095935,1664.6269420759154,14.04049196223788
200,5.0,14.0,60.0,1.0,0,0,600.0,2236.5069214692203,1306.9454994565685,1026.7906284229962,35.81656685780893,941440660893694.4,2.8609271883016068e+16,6748.787325261681,24.577697583390982
201,5.0,14.0,60.0,1.0,0,1,600.0,4847.557248531601,1573.4339027212466,882.8447744559485,24.58192944373318,77912.80894623762,2462576.1571452124,6748.787325261681,24.577697583390982
202,5.0,14.0,60.0,1.0,0,2,600.0,149599.05991009253,1764.8031675618731,754.5906886774824,5.779306384035829,0.005044697250623919,6.419839585663118e-05,6748.787325261681,24.577697583390982
210,5.0,14.0,60.0,1.0,1,0,600.0,22956.484592295943,1362.0984600991462,456.51970233136416,2.51496893414718,0.01995410941846289,0.0011507308137697601,6748.787325261681,24.577697583390982
211,5.0,14.0,60.0,1.0,1,1,600.0,10380.225735373191,1229.865430226271,531.087355308624,3.748763269891504,0.05188855720613241,0.00621902874036061,6748.787325261681,24.577697583390982
212,5.0,14.0,60.0,1.0,1,2,600.0,12495.888014472697,1212.6194984437325,733.6318643180899,8.02151459601039,0.059262528374643256,0.005800540412027063,6748.787325261681,24.577697583390982
213,5.0,14.0,60.0,1.0,1,3,600.0,1984.6030587536934,752.5136530161483,705.2293810356664,7.309193024800973,6562738.837073718,207428218.50879097,6748.787325261681,24.577697583390982
220,5.0,14.0,60.0,1.0,2,0,600.0,153327.20166440136,2878.290388857288,544.4917166128638,3.3509337628913616,0.0035520578167319524,4.8045563837415666e-05,6748.787325261681,24.577697583390982
221,5.0,14.0,60.0,1.0,2,1,600.0,37276.04098051385,1565.1684036352058,357.74073012409985,3.425607796303686,0.00961079834465723,0.00033086122496288816,6748.787325261681,24.577697583390982
230,5.0,14.0,60.0,1.0,3,0,600.0,3530.353316381283,550.5148370693929,149.55942005875318,4.452286169260452,0.04328947519809452,0.006147466129935802,6748.787325261681,24.577697583390982
231,5.0,14.0,60.0,1.0,3,1,600.0,17632.814809700438,1282.3002149523536,210.8107228298328,5.63428762759653,0.01199734620636564,0.0005838390508503573,6748.787325261681,24.577697583390982
